p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.07   0.083  BASICTOOL     -1.0          1.0           -1.0          0.34          -6.288        0.004         0.594         -3.141        0.003         0.588         -3.147        0.003         44054.0       0.0           
0.08   0.083  BASICTOOL     -1.0          1.0           -1.0          0.389         -4.639        0.003         0.617         -2.247        0.002         0.628         -2.392        0.002         45723.0       0.0           
0.09   0.083  BASICTOOL     -1.0          1.0           -1.0          0.396         -3.321        0.002         0.611         -1.479        0.002         0.652         -1.842        0.002         47117.0       0.0           
0.1    0.083  BASICTOOL     -1.0          1.0           -1.0          0.375         -2.097        0.002         0.576         -0.685        0.001         0.661         -1.412        0.002         48822.0       0.0           
-1     0.084  SCOPA         -1.0          1.0           0.0           0.323         1.716         0.001         0.437         2.027         0.001         0.742         -0.311        0.001         49985.0       0.0           
0.0    0.084  BASICTOOL     -1.0          1.0           -1.0          0.048         -18.02        0.018         0.33          -9.139        0.011         0.33          -8.881        0.011         25232.0       0.0           
0.01   0.084  BASICTOOL     -1.0          1.0           -1.0          0.048         -18.02        0.018         0.33          -9.139        0.011         0.33          -8.881        0.011         25232.0       0.0           
0.02   0.084  BASICTOOL     -1.0          1.0           -1.0          0.061         -17.531       0.018         0.34          -8.889        0.011         0.34          -8.642        0.01          25232.0       0.0           
0.03   0.084  BASICTOOL     -1.0          1.0           -1.0          0.208         -12.104       0.013         0.469         -6.167        0.009         0.468         -5.936        0.008         26189.0       0.0           
0.04   0.084  BASICTOOL     -1.0          1.0           -1.0          0.177         -10.981       0.008         0.473         -5.519        0.005         0.462         -5.462        0.005         34424.0       0.0           
0.05   0.084  BASICTOOL     -1.0          1.0           -1.0          0.225         -11.024       0.007         0.494         -5.465        0.004         0.479         -5.559        0.005         43060.0       0.0           
0.06   0.084  BASICTOOL     -1.0          1.0           -1.0          0.303         -8.588        0.006         0.558         -4.265        0.004         0.548         -4.322        0.004         43199.0       0.0           
0.07   0.084  BASICTOOL     -1.0          1.0           -1.0          0.333         -6.431        0.004         0.587         -3.175        0.003         0.586         -3.256        0.003         43876.0       0.0           
0.08   0.084  BASICTOOL     -1.0          1.0           -1.0          0.382         -4.784        0.003         0.612         -2.282        0.002         0.624         -2.501        0.002         45602.0       0.0           
0.09   0.084  BASICTOOL     -1.0          1.0           -1.0          0.395         -3.474        0.002         0.608         -1.543        0.002         0.65          -1.932        0.002         46972.0       0.0           
0.1    0.084  BASICTOOL     -1.0          1.0           -1.0          0.375         -2.241        0.002         0.573         -0.766        0.001         0.66          -1.475        0.002         48716.0       0.0           
-1     0.085  SCOPA         -1.0          1.0           0.0           0.322         1.704         0.001         0.438         2.041         0.001         0.74          -0.337        0.001         49979.0       0.0           
0.0    0.085  BASICTOOL     -1.0          1.0           -1.0          0.048         -18.061       0.019         0.325         -9.176        0.011         0.329         -8.885        0.011         24867.0       0.0           
0.01   0.085  BASICTOOL     -1.0          1.0           -1.0          0.048         -18.061       0.019         0.325         -9.176        0.011         0.329         -8.885        0.011         24867.0       0.0           
0.02   0.085  BASICTOOL     -1.0          1.0           -1.0          0.059         -17.592       0.018         0.334         -8.938        0.011         0.338         -8.654        0.011         24867.0       0.0           
0.03   0.085  BASICTOOL     -1.0          1.0           -1.0          0.198         -12.233       0.013         0.464         -6.211        0.009         0.461         -6.022        0.008         25911.0       0.0           
0.04   0.085  BASICTOOL     -1.0          1.0           -1.0          0.171         -11.126       0.008         0.468         -5.612        0.005         0.456         -5.514        0.005         34138.0       0.0           
0.05   0.085  BASICTOOL     -1.0          1.0           -1.0          0.217         -11.272       0.007         0.487         -5.627        0.005         0.473         -5.645        0.005         43009.0       0.0           
0.06   0.085  BASICTOOL     -1.0          1.0           -1.0          0.296         -8.813        0.006         0.554         -4.412        0.004         0.54          -4.4          0.004         43155.0       0.0           
0.07   0.085  BASICTOOL     -1.0          1.0           -1.0          0.327         -6.654        0.004         0.584         -3.325        0.003         0.578         -3.329        0.003         43835.0       0.0           
0.08   0.085  BASICTOOL     -1.0          1.0           -1.0          0.378         -4.945        0.003         0.609         -2.406        0.002         0.619         -2.539        0.002         45589.0       0.0           
0.09   0.085  BASICTOOL     -1.0          1.0           -1.0          0.388         -3.639        0.002         0.605         -1.657        0.002         0.643         -1.982        0.002         47011.0       0.0           
0.1    0.085  BASICTOOL     -1.0          1.0           -1.0          0.372         -2.388        0.002         0.573         -0.88         0.001         0.654         -1.508        0.002         48751.0       0.0           
-1     0.08600000000000001SCOPA         -1.0          1.0           0.0           0.322         1.72          0.001         0.437         2.035         0.001         0.738         -0.314        0.001         49980.0       0.0           
0.0    0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.045         -18.171       0.019         0.321         -9.235        0.011         0.325         -8.935        0.011         24488.0       0.0           
0.01   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.045         -18.171       0.019         0.321         -9.235        0.011         0.325         -8.935        0.011         24488.0       0.0           
0.02   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.058         -17.649       0.018         0.33          -8.982        0.011         0.335         -8.667        0.011         24488.0       0.0           
0.03   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.194         -12.23        0.013         0.46          -6.262        0.009         0.459         -5.967        0.008         25448.0       0.0           
0.04   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.166         -11.136       0.008         0.462         -5.651        0.006         0.453         -5.485        0.005         33615.0       0.0           
0.05   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.21          -11.349       0.007         0.481         -5.664        0.005         0.468         -5.685        0.005         42613.0       0.0           
0.06   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.29          -8.862        0.006         0.546         -4.473        0.004         0.537         -4.389        0.004         42773.0       0.0           
0.07   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.323         -6.722        0.004         0.577         -3.387        0.003         0.576         -3.335        0.003         43461.0       0.0           
0.08   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.374         -5.069        0.003         0.605         -2.47         0.002         0.618         -2.598        0.002         45337.0       0.0           
0.09   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.384         -3.796        0.003         0.602         -1.718        0.002         0.642         -2.079        0.002         46830.0       0.0           
0.1    0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.369         -2.538        0.002         0.572         -0.913        0.001         0.65          -1.624        0.002         48664.0       0.0           
-1     0.08700000000000001SCOPA         -1.0          1.0           0.0           0.319         1.708         0.001         0.436         2.041         0.001         0.737         -0.333        0.001         49979.0       0.0           
0.0    0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.043         -18.202       0.019         0.324         -9.25         0.012         0.318         -8.953        0.011         24296.0       0.0           
0.01   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.043         -18.202       0.019         0.324         -9.25         0.012         0.318         -8.953        0.011         24296.0       0.0           
0.02   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.055         -17.684       0.018         0.334         -8.989        0.011         0.327         -8.694        0.011         24296.0       0.0           
0.03   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.194         -12.336       0.013         0.461         -6.311        0.009         0.453         -6.025        0.008         25282.0       0.0           
0.04   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.167         -11.201       0.008         0.463         -5.66         0.006         0.452         -5.54         0.005         33493.0       0.0           
0.05   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.209         -11.456       0.007         0.48          -5.7          0.005         0.465         -5.756        0.005         42595.0       0.0           
0.06   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.285         -8.99         0.006         0.545         -4.484        0.004         0.532         -4.506        0.004         42735.0       0.0           
0.07   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.318         -6.818        0.004         0.575         -3.398        0.003         0.571         -3.42         0.003         43404.0       0.0           
0.08   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.369         -5.144        0.003         0.603         -2.498        0.002         0.612         -2.645        0.003         45255.0       0.0           
0.09   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.382         -3.846        0.003         0.602         -1.762        0.002         0.639         -2.084        0.002         46762.0       0.0           
0.1    0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.368         -2.599        0.002         0.57          -0.982        0.001         0.65          -1.616        0.002         48603.0       0.0           
-1     0.088  SCOPA         -1.0          1.0           0.0           0.316         1.663         0.001         0.435         1.984         0.001         0.732         -0.321        0.001         49985.0       0.0           
0.0    0.088  BASICTOOL     -1.0          1.0           -1.0          0.043         -18.282       0.02          0.324         -9.26         0.012         0.316         -9.023        0.011         23722.0       0.0           
0.01   0.088  BASICTOOL     -1.0          1.0           -1.0          0.043         -18.282       0.02          0.324         -9.26         0.012         0.316         -9.023        0.011         23722.0       0.0           
0.02   0.088  BASICTOOL     -1.0          1.0           -1.0          0.054         -17.823       0.019         0.333         -9.023        0.012         0.324         -8.8          0.011         23722.0       0.0           
0.03   0.088  BASICTOOL     -1.0          1.0           -1.0          0.189         -12.578       0.014         0.457         -6.396        0.009         0.446         -6.182        0.009         24737.0       0.0           
0.04   0.088  BASICTOOL     -1.0          1.0           -1.0          0.159         -11.466       0.008         0.455         -5.792        0.006         0.444         -5.674        0.006         33074.0       0.0           
0.05   0.088  BASICTOOL     -1.0          1.0           -1.0          0.2           -11.741       0.007         0.472         -5.855        0.005         0.459         -5.886        0.005         42345.0       0.0           
0.06   0.088  BASICTOOL     -1.0          1.0           -1.0          0.277         -9.261        0.006         0.535         -4.68         0.004         0.528         -4.581        0.004         42494.0       0.0           
0.07   0.088  BASICTOOL     -1.0          1.0           -1.0          0.309         -7.067        0.004         0.568         -3.563        0.003         0.566         -3.503        0.003         43178.0       0.0           
0.08   0.088  BASICTOOL     -1.0          1.0           -1.0          0.362         -5.346        0.003         0.596         -2.639        0.003         0.608         -2.706        0.003         45080.0       0.0           
0.09   0.088  BASICTOOL     -1.0          1.0           -1.0          0.377         -4.002        0.003         0.599         -1.875        0.002         0.632         -2.127        0.002         46553.0       0.0           
0.1    0.088  BASICTOOL     -1.0          1.0           -1.0          0.364         -2.769        0.002         0.571         -1.073        0.002         0.643         -1.696        0.002         48526.0       0.0           
-1     0.089  SCOPA         -1.0          1.0           0.0           0.314         1.671         0.001         0.433         1.999         0.001         0.732         -0.329        0.001         49982.0       0.0           
0.0    0.089  BASICTOOL     -1.0          1.0           -1.0          0.043         -18.298       0.02          0.32          -9.232        0.012         0.311         -9.066        0.011         23694.0       0.0           
0.01   0.089  BASICTOOL     -1.0          1.0           -1.0          0.043         -18.298       0.02          0.32          -9.232        0.012         0.311         -9.066        0.011         23694.0       0.0           
0.02   0.089  BASICTOOL     -1.0          1.0           -1.0          0.054         -17.811       0.019         0.329         -8.995        0.012         0.321         -8.816        0.011         23694.0       0.0           
0.03   0.089  BASICTOOL     -1.0          1.0           -1.0          0.189         -12.51        0.014         0.452         -6.378        0.009         0.45          -6.131        0.009         24646.0       0.0           
0.04   0.089  BASICTOOL     -1.0          1.0           -1.0          0.16          -11.399       0.008         0.456         -5.757        0.006         0.446         -5.642        0.006         32961.0       0.0           
0.05   0.089  BASICTOOL     -1.0          1.0           -1.0          0.199         -11.705       0.007         0.471         -5.828        0.005         0.456         -5.877        0.005         42146.0       0.0           
0.06   0.089  BASICTOOL     -1.0          1.0           -1.0          0.273         -9.242        0.006         0.534         -4.615        0.004         0.523         -4.627        0.004         42292.0       0.0           
0.07   0.089  BASICTOOL     -1.0          1.0           -1.0          0.309         -7.035        0.004         0.568         -3.487        0.003         0.561         -3.548        0.003         42996.0       0.0           
0.08   0.089  BASICTOOL     -1.0          1.0           -1.0          0.359         -5.361        0.003         0.599         -2.596        0.002         0.6           -2.765        0.003         44956.0       0.0           
0.09   0.089  BASICTOOL     -1.0          1.0           -1.0          0.374         -4.039        0.003         0.599         -1.855        0.002         0.628         -2.184        0.002         46519.0       0.0           
0.1    0.089  BASICTOOL     -1.0          1.0           -1.0          0.363         -2.833        0.002         0.572         -1.119        0.002         0.641         -1.714        0.002         48509.0       0.0           
-1     0.09   SCOPA         -1.0          1.0           0.0           0.313         1.676         0.001         0.433         2.013         0.001         0.727         -0.337        0.001         49975.0       0.0           
0.0    0.09   BASICTOOL     -1.0          1.0           -1.0          0.041         -18.508       0.02          0.312         -9.521        0.012         0.318         -8.986        0.012         23379.0       0.0           
0.01   0.09   BASICTOOL     -1.0          1.0           -1.0          0.041         -18.508       0.02          0.312         -9.521        0.012         0.318         -8.986        0.012         23379.0       0.0           
0.02   0.09   BASICTOOL     -1.0          1.0           -1.0          0.052         -18.055       0.02          0.321         -9.294        0.012         0.327         -8.761        0.011         23379.0       0.0           
0.03   0.09   BASICTOOL     -1.0          1.0           -1.0          0.18          -12.886       0.015         0.444         -6.609        0.01          0.442         -6.278        0.009         24317.0       0.0           
0.04   0.09   BASICTOOL     -1.0          1.0           -1.0          0.153         -11.654       0.008         0.449         -5.917        0.006         0.44          -5.737        0.006         32531.0       0.0           
0.05   0.09   BASICTOOL     -1.0          1.0           -1.0          0.195         -11.957       0.007         0.467         -5.969        0.005         0.452         -5.989        0.005         41957.0       0.0           
0.06   0.09   BASICTOOL     -1.0          1.0           -1.0          0.268         -9.493        0.006         0.53          -4.76         0.004         0.518         -4.732        0.004         42092.0       0.0           
0.07   0.09   BASICTOOL     -1.0          1.0           -1.0          0.301         -7.277        0.004         0.563         -3.607        0.003         0.556         -3.67         0.003         42808.0       0.0           
0.08   0.09   BASICTOOL     -1.0          1.0           -1.0          0.354         -5.576        0.003         0.594         -2.725        0.003         0.596         -2.851        0.003         44806.0       0.0           
0.09   0.09   BASICTOOL     -1.0          1.0           -1.0          0.369         -4.261        0.003         0.595         -1.974        0.002         0.623         -2.287        0.002         46410.0       0.0           
0.1    0.09   BASICTOOL     -1.0          1.0           -1.0          0.361         -3.0          0.002         0.574         -1.174        0.002         0.636         -1.826        0.002         48465.0       0.0           
-1     0.091  SCOPA         -1.0          1.0           0.0           0.313         1.641         0.001         0.43          1.994         0.001         0.728         -0.353        0.001         49989.0       0.0           
0.0    0.091  BASICTOOL     -1.0          1.0           -1.0          0.04          -18.516       0.021         0.316         -9.374        0.012         0.313         -9.142        0.012         22910.0       0.0           
0.01   0.091  BASICTOOL     -1.0          1.0           -1.0          0.04          -18.516       0.021         0.316         -9.374        0.012         0.313         -9.142        0.012         22910.0       0.0           
0.02   0.091  BASICTOOL     -1.0          1.0           -1.0          0.051         -18.093       0.02          0.324         -9.171        0.012         0.321         -8.922        0.012         22910.0       0.0           
0.03   0.091  BASICTOOL     -1.0          1.0           -1.0          0.182         -12.827       0.015         0.446         -6.549        0.01          0.447         -6.278        0.009         23797.0       0.0           
0.04   0.091  BASICTOOL     -1.0          1.0           -1.0          0.152         -11.709       0.009         0.447         -5.926        0.006         0.442         -5.782        0.006         32104.0       0.0           
0.05   0.091  BASICTOOL     -1.0          1.0           -1.0          0.19          -12.114       0.008         0.46          -6.059        0.005         0.452         -6.055        0.005         41660.0       0.0           
0.06   0.091  BASICTOOL     -1.0          1.0           -1.0          0.266         -9.646        0.006         0.522         -4.889        0.004         0.519         -4.757        0.004         41780.0       0.0           
0.07   0.091  BASICTOOL     -1.0          1.0           -1.0          0.299         -7.431        0.005         0.557         -3.743        0.003         0.558         -3.687        0.003         42466.0       0.0           
0.08   0.091  BASICTOOL     -1.0          1.0           -1.0          0.35          -5.721        0.004         0.588         -2.802        0.003         0.597         -2.918        0.003         44498.0       0.0           
0.09   0.091  BASICTOOL     -1.0          1.0           -1.0          0.364         -4.394        0.003         0.591         -2.06         0.002         0.621         -2.334        0.002         46136.0       0.0           
0.1    0.091  BASICTOOL     -1.0          1.0           -1.0          0.355         -3.176        0.002         0.567         -1.296        0.002         0.632         -1.88         0.002         48302.0       0.0           
-1     0.092  SCOPA         -1.0          1.0           0.0           0.308         1.637         0.001         0.428         1.992         0.001         0.722         -0.356        0.001         49991.0       0.0           
0.0    0.092  BASICTOOL     -1.0          1.0           -1.0          0.036         -18.61        0.021         0.306         -9.445        0.012         0.311         -9.165        0.012         22749.0       0.0           
0.01   0.092  BASICTOOL     -1.0          1.0           -1.0          0.036         -18.61        0.021         0.306         -9.445        0.012         0.311         -9.165        0.012         22749.0       0.0           
0.02   0.092  BASICTOOL     -1.0          1.0           -1.0          0.046         -18.194       0.02          0.313         -9.247        0.012         0.319         -8.948        0.012         22749.0       0.0           
0.03   0.092  BASICTOOL     -1.0          1.0           -1.0          0.173         -13.015       0.015         0.434         -6.635        0.01          0.437         -6.379        0.01          23684.0       0.0           
0.04   0.092  BASICTOOL     -1.0          1.0           -1.0          0.145         -11.878       0.009         0.439         -5.95         0.006         0.43          -5.928        0.006         31928.0       0.0           
0.05   0.092  BASICTOOL     -1.0          1.0           -1.0          0.183         -12.241       0.008         0.456         -6.031        0.005         0.439         -6.21         0.005         41505.0       0.0           
0.06   0.092  BASICTOOL     -1.0          1.0           -1.0          0.255         -9.779        0.006         0.52          -4.838        0.004         0.504         -4.941        0.004         41646.0       0.0           
0.07   0.092  BASICTOOL     -1.0          1.0           -1.0          0.289         -7.543        0.005         0.554         -3.733        0.003         0.545         -3.81         0.003         42354.0       0.0           
0.08   0.092  BASICTOOL     -1.0          1.0           -1.0          0.343         -5.798        0.004         0.586         -2.817        0.003         0.587         -2.982        0.003         44404.0       0.0           
0.09   0.092  BASICTOOL     -1.0          1.0           -1.0          0.36          -4.515        0.003         0.589         -2.15         0.002         0.615         -2.365        0.002         46078.0       0.0           
0.1    0.092  BASICTOOL     -1.0          1.0           -1.0          0.352         -3.315        0.002         0.566         -1.387        0.002         0.627         -1.928        0.002         48319.0       0.0           
-1     0.093  SCOPA         -1.0          1.0           0.0           0.305         1.564         0.001         0.426         1.956         0.001         0.72          -0.392        0.001         49976.0       0.0           
0.0    0.093  BASICTOOL     -1.0          1.0           -1.0          0.038         -18.706       0.021         0.307         -9.591        0.013         0.314         -9.114        0.012         22394.0       0.0           
0.01   0.093  BASICTOOL     -1.0          1.0           -1.0          0.038         -18.706       0.021         0.307         -9.591        0.013         0.314         -9.114        0.012         22394.0       0.0           
0.02   0.093  BASICTOOL     -1.0          1.0           -1.0          0.048         -18.291       0.021         0.315         -9.365        0.013         0.32          -8.925        0.012         22394.0       0.0           
0.03   0.093  BASICTOOL     -1.0          1.0           -1.0          0.171         -13.104       0.016         0.433         -6.735        0.01          0.436         -6.369        0.01          23300.0       0.0           
0.04   0.093  BASICTOOL     -1.0          1.0           -1.0          0.143         -11.911       0.009         0.435         -6.081        0.006         0.431         -5.831        0.006         31624.0       0.0           
0.05   0.093  BASICTOOL     -1.0          1.0           -1.0          0.182         -12.241       0.008         0.452         -6.148        0.005         0.442         -6.093        0.005         41121.0       0.0           
0.06   0.093  BASICTOOL     -1.0          1.0           -1.0          0.254         -9.81         0.006         0.513         -4.987        0.004         0.507         -4.823        0.004         41266.0       0.0           
0.07   0.093  BASICTOOL     -1.0          1.0           -1.0          0.286         -7.572        0.005         0.548         -3.85         0.004         0.547         -3.722        0.003         42056.0       0.0           
0.08   0.093  BASICTOOL     -1.0          1.0           -1.0          0.337         -5.897        0.004         0.579         -2.924        0.003         0.585         -2.973        0.003         44205.0       0.0           
0.09   0.093  BASICTOOL     -1.0          1.0           -1.0          0.355         -4.596        0.003         0.584         -2.182        0.002         0.612         -2.415        0.002         45910.0       0.0           
0.1    0.093  BASICTOOL     -1.0          1.0           -1.0          0.349         -3.366        0.002         0.562         -1.412        0.002         0.625         -1.954        0.002         48173.0       0.0           
-1     0.094  SCOPA         -1.0          1.0           0.0           0.304         1.602         0.001         0.424         1.975         0.001         0.717         -0.373        0.001         49985.0       0.0           
0.0    0.094  BASICTOOL     -1.0          1.0           -1.0          0.036         -18.674       0.022         0.309         -9.373        0.013         0.299         -9.301        0.013         21852.0       0.0           
0.01   0.094  BASICTOOL     -1.0          1.0           -1.0          0.036         -18.674       0.022         0.309         -9.373        0.013         0.299         -9.301        0.013         21852.0       0.0           
0.02   0.094  BASICTOOL     -1.0          1.0           -1.0          0.047         -18.211       0.021         0.317         -9.149        0.012         0.308         -9.062        0.012         21852.0       0.0           
0.03   0.094  BASICTOOL     -1.0          1.0           -1.0          0.168         -13.118       0.016         0.434         -6.604        0.01          0.421         -6.514        0.01          22746.0       0.0           
0.04   0.094  BASICTOOL     -1.0          1.0           -1.0          0.14          -11.975       0.009         0.436         -6.044        0.006         0.422         -5.931        0.006         31043.0       0.0           
0.05   0.094  BASICTOOL     -1.0          1.0           -1.0          0.176         -12.465       0.008         0.447         -6.211        0.005         0.432         -6.254        0.005         40813.0       0.0           
0.06   0.094  BASICTOOL     -1.0          1.0           -1.0          0.247         -10.002       0.007         0.508         -5.014        0.004         0.497         -4.988        0.005         40942.0       0.0           
0.07   0.094  BASICTOOL     -1.0          1.0           -1.0          0.279         -7.746        0.005         0.542         -3.87         0.003         0.538         -3.876        0.004         41710.0       0.0           
0.08   0.094  BASICTOOL     -1.0          1.0           -1.0          0.331         -6.06         0.004         0.576         -2.976        0.003         0.58          -3.084        0.003         43876.0       0.0           
0.09   0.094  BASICTOOL     -1.0          1.0           -1.0          0.35          -4.744        0.003         0.581         -2.264        0.002         0.608         -2.48         0.002         45725.0       0.0           
0.1    0.094  BASICTOOL     -1.0          1.0           -1.0          0.346         -3.618        0.002         0.563         -1.566        0.002         0.62          -2.052        0.002         48184.0       0.0           
-1     0.095  SCOPA         -1.0          1.0           0.0           0.304         1.598         0.001         0.424         1.972         0.001         0.716         -0.374        0.001         49984.0       0.0           
0.0    0.095  BASICTOOL     -1.0          1.0           -1.0          0.035         -18.917       0.022         0.302         -9.577        0.013         0.301         -9.34         0.013         21688.0       0.0           
0.01   0.095  BASICTOOL     -1.0          1.0           -1.0          0.035         -18.917       0.022         0.302         -9.577        0.013         0.301         -9.34         0.013         21688.0       0.0           
0.02   0.095  BASICTOOL     -1.0          1.0           -1.0          0.044         -18.52        0.022         0.309         -9.382        0.013         0.308         -9.138        0.013         21688.0       0.0           
0.03   0.095  BASICTOOL     -1.0          1.0           -1.0          0.164         -13.451       0.016         0.422         -6.839        0.011         0.422         -6.612        0.01          22580.0       0.0           
0.04   0.095  BASICTOOL     -1.0          1.0           -1.0          0.136         -12.163       0.009         0.429         -6.084        0.006         0.42          -6.079        0.006         30924.0       0.0           
0.05   0.095  BASICTOOL     -1.0          1.0           -1.0          0.17          -12.663       0.008         0.442         -6.28         0.005         0.428         -6.383        0.005         40839.0       0.0           
0.06   0.095  BASICTOOL     -1.0          1.0           -1.0          0.241         -10.215       0.007         0.504         -5.125        0.005         0.493         -5.09         0.005         40968.0       0.0           
0.07   0.095  BASICTOOL     -1.0          1.0           -1.0          0.274         -7.93         0.005         0.54          -3.959        0.004         0.532         -3.971        0.004         41723.0       0.0           
0.08   0.095  BASICTOOL     -1.0          1.0           -1.0          0.327         -6.18         0.004         0.575         -3.031        0.003         0.576         -3.149        0.003         43871.0       0.0           
0.09   0.095  BASICTOOL     -1.0          1.0           -1.0          0.346         -4.881        0.003         0.583         -2.317        0.002         0.603         -2.563        0.002         45705.0       0.0           
0.1    0.095  BASICTOOL     -1.0          1.0           -1.0          0.342         -3.694        0.002         0.563         -1.597        0.002         0.615         -2.097        0.002         48139.0       0.0           
-1     0.096  SCOPA         -1.0          1.0           0.0           0.361         0.913         0.001         0.51          1.282         0.001         0.709         -0.368        0.001         49976.0       0.0           
0.0    0.096  BASICTOOL     -1.0          1.0           -1.0          0.034         -18.795       0.022         0.303         -9.548        0.013         0.305         -9.247        0.013         21337.0       0.0           
0.01   0.096  BASICTOOL     -1.0          1.0           -1.0          0.034         -18.795       0.022         0.303         -9.548        0.013         0.305         -9.247        0.013         21337.0       0.0           
0.02   0.096  BASICTOOL     -1.0          1.0           -1.0          0.043         -18.396       0.022         0.31          -9.342        0.013         0.312         -9.054        0.013         21337.0       0.0           
0.03   0.096  BASICTOOL     -1.0          1.0           -1.0          0.162         -13.405       0.017         0.424         -6.849        0.011         0.425         -6.556        0.01          22139.0       0.0           
0.04   0.096  BASICTOOL     -1.0          1.0           -1.0          0.132         -12.224       0.009         0.423         -6.252        0.006         0.422         -5.972        0.006         30573.0       0.0           
0.05   0.096  BASICTOOL     -1.0          1.0           -1.0          0.167         -12.789       0.008         0.435         -6.413        0.005         0.426         -6.376        0.005         40534.0       0.0           
0.06   0.096  BASICTOOL     -1.0          1.0           -1.0          0.238         -10.36        0.007         0.498         -5.239        0.005         0.489         -5.121        0.005         40661.0       0.0           
0.07   0.096  BASICTOOL     -1.0          1.0           -1.0          0.27          -8.069        0.005         0.533         -4.062        0.004         0.528         -4.007        0.004         41438.0       0.0           
0.08   0.096  BASICTOOL     -1.0          1.0           -1.0          0.321         -6.327        0.004         0.566         -3.14         0.003         0.57          -3.187        0.003         43543.0       0.0           
0.09   0.096  BASICTOOL     -1.0          1.0           -1.0          0.34          -5.03         0.003         0.576         -2.385        0.002         0.594         -2.645        0.002         45373.0       0.0           
0.1    0.096  BASICTOOL     -1.0          1.0           -1.0          0.337         -3.857        0.002         0.56          -1.644        0.002         0.609         -2.212        0.002         47893.0       0.0           
-1     0.097  SCOPA         -1.0          1.0           0.0           0.301         1.59          0.001         0.421         1.956         0.001         0.712         -0.366        0.001         49980.0       0.0           
0.0    0.097  BASICTOOL     -1.0          1.0           -1.0          0.032         -18.928       0.023         0.304         -9.516        0.013         0.296         -9.412        0.013         21244.0       0.0           
0.01   0.097  BASICTOOL     -1.0          1.0           -1.0          0.032         -18.928       0.023         0.304         -9.516        0.013         0.296         -9.412        0.013         21244.0       0.0           
0.02   0.097  BASICTOOL     -1.0          1.0           -1.0          0.04          -18.584       0.022         0.311         -9.346        0.013         0.302         -9.237        0.013         21244.0       0.0           
0.03   0.097  BASICTOOL     -1.0          1.0           -1.0          0.157         -13.67        0.017         0.421         -6.925        0.011         0.416         -6.745        0.011         22060.0       0.0           
0.04   0.097  BASICTOOL     -1.0          1.0           -1.0          0.129         -12.394       0.01          0.424         -6.264        0.007         0.414         -6.131        0.006         30234.0       0.0           
0.05   0.097  BASICTOOL     -1.0          1.0           -1.0          0.161         -12.941       0.008         0.433         -6.44         0.005         0.418         -6.502        0.005         40339.0       0.0           
0.06   0.097  BASICTOOL     -1.0          1.0           -1.0          0.229         -10.517       0.007         0.494         -5.248        0.005         0.482         -5.269        0.005         40467.0       0.0           
0.07   0.097  BASICTOOL     -1.0          1.0           -1.0          0.263         -8.231        0.005         0.53          -4.105        0.004         0.522         -4.126        0.004         41200.0       0.0           
0.08   0.097  BASICTOOL     -1.0          1.0           -1.0          0.316         -6.481        0.004         0.563         -3.181        0.003         0.566         -3.299        0.003         43412.0       0.0           
0.09   0.097  BASICTOOL     -1.0          1.0           -1.0          0.339         -5.151        0.003         0.574         -2.463        0.002         0.596         -2.688        0.002         45331.0       0.0           
0.1    0.097  BASICTOOL     -1.0          1.0           -1.0          0.338         -3.978        0.003         0.56          -1.729        0.002         0.608         -2.249        0.002         47868.0       0.0           
-1     0.098  SCOPA         -1.0          1.0           0.0           0.293         1.552         0.001         0.418         1.936         0.001         0.706         -0.384        0.001         49973.0       0.0           
0.0    0.098  BASICTOOL     -1.0          1.0           -1.0          0.03          -19.121       0.023         0.295         -9.672        0.014         0.292         -9.449        0.013         20905.0       0.0           
0.01   0.098  BASICTOOL     -1.0          1.0           -1.0          0.03          -19.121       0.023         0.295         -9.672        0.014         0.292         -9.449        0.013         20905.0       0.0           
0.02   0.098  BASICTOOL     -1.0          1.0           -1.0          0.038         -18.768       0.023         0.302         -9.496        0.013         0.298         -9.271        0.013         20905.0       0.0           
