p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.03   0.084  BASICTOOL     -1.0          1.0           -1.0          0.146         -15.33        0.016         0.42          -8.029        0.015         0.416         -7.301        0.014         28665.0       0.0           
0.04   0.084  BASICTOOL     -1.0          1.0           -1.0          0.142         -14.108       0.01          0.428         -7.124        0.008         0.421         -6.985        0.008         36864.0       0.0           
0.05   0.084  BASICTOOL     -1.0          1.0           -1.0          0.225         -13.051       0.009         0.479         -6.608        0.007         0.473         -6.443        0.007         44736.0       0.0           
0.06   0.084  BASICTOOL     -1.0          1.0           -1.0          0.267         -10.598       0.007         0.526         -5.403        0.007         0.519         -5.195        0.006         44807.0       0.0           
0.07   0.084  BASICTOOL     -1.0          1.0           -1.0          0.372         -7.806        0.006         0.6           -3.984        0.006         0.599         -3.822        0.005         45378.0       0.0           
0.08   0.084  BASICTOOL     -1.0          1.0           -1.0          0.415         -6.071        0.004         0.639         -3.076        0.004         0.64          -2.995        0.004         46843.0       0.0           
0.09   0.084  BASICTOOL     -1.0          1.0           -1.0          0.468         -4.759        0.003         0.672         -2.339        0.003         0.68          -2.42         0.003         47967.0       0.0           
0.1    0.084  BASICTOOL     -1.0          1.0           0.0           0.514         -3.559        0.003         0.703         -1.682        0.003         0.715         -1.877        0.003         49227.0       0.0           
-1     0.085  SCOPA         -1.0          1.0           -1.0          0.575         -1.289        0.0           0.756         -2.997        0.061         0.755         1.708         0.063         49780.0       0.0           
0.0    0.085  BASICTOOL     -1.0          1.0           -1.0          0.028         -22.412       0.025         0.291         -11.57        0.018         0.29          -10.842       0.017         27250.0       0.0           
0.01   0.085  BASICTOOL     -1.0          1.0           -1.0          0.028         -22.412       0.025         0.291         -11.57        0.018         0.29          -10.842       0.017         27250.0       0.0           
0.02   0.085  BASICTOOL     -1.0          1.0           -1.0          0.045         -21.547       0.024         0.305         -11.144       0.017         0.304         -10.404       0.016         27250.0       0.0           
0.03   0.085  BASICTOOL     -1.0          1.0           -1.0          0.143         -15.49        0.017         0.419         -8.109        0.015         0.414         -7.381        0.014         28229.0       0.0           
0.04   0.085  BASICTOOL     -1.0          1.0           -1.0          0.138         -14.209       0.011         0.427         -7.209        0.008         0.422         -7.0          0.008         36453.0       0.0           
0.05   0.085  BASICTOOL     -1.0          1.0           -1.0          0.22          -13.278       0.009         0.476         -6.77         0.008         0.47          -6.507        0.007         44567.0       0.0           
0.06   0.085  BASICTOOL     -1.0          1.0           -1.0          0.263         -10.81        0.007         0.523         -5.546        0.007         0.517         -5.263        0.007         44642.0       0.0           
0.07   0.085  BASICTOOL     -1.0          1.0           -1.0          0.366         -7.997        0.006         0.597         -4.112        0.006         0.595         -3.885        0.006         45185.0       0.0           
0.08   0.085  BASICTOOL     -1.0          1.0           -1.0          0.408         -6.261        0.004         0.635         -3.154        0.004         0.632         -3.107        0.004         46761.0       0.0           
0.09   0.085  BASICTOOL     -1.0          1.0           0.0           0.462         -4.926        0.004         0.667         -2.458        0.003         0.675         -2.468        0.003         47869.0       0.0           
0.1    0.085  BASICTOOL     -1.0          1.0           0.0           0.509         -3.699        0.003         0.697         -1.824        0.004         0.713         -1.875        0.004         49200.0       0.0           
-1     0.08600000000000001SCOPA         -1.0          1.0           -1.0          0.57          -1.314        0.0           0.753         -3.005        0.061         0.751         1.692         0.062         49766.0       0.0           
0.0    0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.03          -22.501       0.025         0.289         -11.529       0.017         0.285         -10.972       0.017         27180.0       0.0           
0.01   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.03          -22.501       0.025         0.289         -11.529       0.017         0.285         -10.972       0.017         27180.0       0.0           
0.02   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.045         -21.714       0.024         0.301         -11.147       0.017         0.298         -10.567       0.016         27180.0       0.0           
0.03   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.14          -15.69        0.017         0.412         -8.124        0.015         0.407         -7.566        0.014         28204.0       0.0           
0.04   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.136         -14.307       0.011         0.427         -7.177        0.008         0.413         -7.131        0.008         36288.0       0.0           
0.05   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.212         -13.456       0.009         0.473         -6.734        0.007         0.458         -6.722        0.007         44533.0       0.0           
0.06   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.254         -10.975       0.007         0.518         -5.52         0.006         0.504         -5.455        0.006         44598.0       0.0           
0.07   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.353         -8.151        0.006         0.593         -4.07         0.005         0.581         -4.08         0.005         45155.0       0.0           
0.08   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.396         -6.391        0.004         0.632         -3.138        0.004         0.621         -3.253        0.004         46660.0       0.0           
0.09   0.08600000000000001BASICTOOL     -1.0          1.0           -1.0          0.449         -5.071        0.004         0.664         -2.479        0.003         0.664         -2.592        0.003         47811.0       0.0           
0.1    0.08600000000000001BASICTOOL     -1.0          1.0           0.0           0.497         -3.831        0.003         0.694         -1.83         0.003         0.702         -2.001        0.003         49189.0       0.0           
-1     0.08700000000000001SCOPA         -1.0          1.0           -1.0          0.563         -1.328        0.0           0.747         -3.02         0.059         0.749         1.692         0.061         49761.0       0.0           
0.0    0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.028         -22.562       0.025         0.284         -11.633       0.018         0.284         -10.929       0.017         26664.0       0.0           
0.01   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.028         -22.562       0.025         0.284         -11.633       0.018         0.284         -10.929       0.017         26664.0       0.0           
0.02   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.043         -21.776       0.025         0.297         -11.255       0.018         0.298         -10.521       0.017         26664.0       0.0           
0.03   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.137         -15.831       0.018         0.41          -8.26         0.016         0.405         -7.571        0.015         27611.0       0.0           
0.04   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.133         -14.544       0.011         0.42          -7.319        0.009         0.406         -7.226        0.009         35942.0       0.0           
0.05   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.206         -13.659       0.009         0.463         -6.881        0.008         0.451         -6.778        0.008         44237.0       0.0           
0.06   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.247         -11.156       0.008         0.507         -5.688        0.007         0.501         -5.468        0.007         44315.0       0.0           
0.07   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.345         -8.362        0.006         0.581         -4.27         0.006         0.577         -4.092        0.006         44912.0       0.0           
0.08   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.387         -6.601        0.004         0.618         -3.33         0.004         0.618         -3.271        0.004         46505.0       0.0           
0.09   0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.443         -5.212        0.004         0.652         -2.604        0.003         0.662         -2.608        0.003         47751.0       0.0           
0.1    0.08700000000000001BASICTOOL     -1.0          1.0           -1.0          0.489         -3.985        0.003         0.684         -1.906        0.003         0.698         -2.079        0.003         49184.0       0.0           
-1     0.088  SCOPA         -1.0          1.0           -1.0          0.562         -1.337        0.0           0.746         -3.023        0.059         0.749         1.686         0.061         49753.0       0.0           
0.0    0.088  BASICTOOL     -1.0          1.0           -1.0          0.029         -22.583       0.026         0.288         -11.579       0.019         0.283         -11.004       0.018         26286.0       0.0           
0.01   0.088  BASICTOOL     -1.0          1.0           -1.0          0.029         -22.583       0.026         0.288         -11.579       0.019         0.283         -11.004       0.018         26286.0       0.0           
0.02   0.088  BASICTOOL     -1.0          1.0           -1.0          0.044         -21.795       0.025         0.3           -11.212       0.018         0.296         -10.583       0.018         26286.0       0.0           
0.03   0.088  BASICTOOL     -1.0          1.0           -1.0          0.137         -15.792       0.018         0.409         -8.216        0.016         0.403         -7.576        0.015         27254.0       0.0           
0.04   0.088  BASICTOOL     -1.0          1.0           -1.0          0.131         -14.584       0.011         0.415         -7.376        0.009         0.409         -7.208        0.009         35669.0       0.0           
0.05   0.088  BASICTOOL     -1.0          1.0           -1.0          0.203         -13.827       0.01          0.458         -6.994        0.008         0.452         -6.834        0.008         44254.0       0.0           
0.06   0.088  BASICTOOL     -1.0          1.0           -1.0          0.244         -11.351       0.008         0.502         -5.826        0.007         0.499         -5.525        0.007         44313.0       0.0           
0.07   0.088  BASICTOOL     -1.0          1.0           -1.0          0.343         -8.489        0.006         0.577         -4.39         0.007         0.575         -4.099        0.006         44890.0       0.0           
0.08   0.088  BASICTOOL     -1.0          1.0           -1.0          0.384         -6.718        0.005         0.615         -3.417        0.005         0.614         -3.301        0.005         46507.0       0.0           
0.09   0.088  BASICTOOL     -1.0          1.0           0.0           0.438         -5.359        0.004         0.65          -2.667        0.004         0.658         -2.692        0.004         47710.0       0.0           
0.1    0.088  BASICTOOL     -1.0          1.0           0.0           0.487         -4.084        0.003         0.682         -2.028        0.004         0.695         -2.056        0.004         49118.0       0.0           
-1     0.089  SCOPA         -1.0          1.0           -1.0          0.558         -1.365        0.0           0.744         -3.037        0.059         0.745         1.672         0.06          49725.0       0.0           
0.0    0.089  BASICTOOL     -1.0          1.0           -1.0          0.027         -22.795       0.026         0.286         -11.741       0.019         0.28          -11.055       0.018         25982.0       0.0           
0.01   0.089  BASICTOOL     -1.0          1.0           -1.0          0.027         -22.795       0.026         0.286         -11.741       0.019         0.28          -11.055       0.018         25982.0       0.0           
0.02   0.089  BASICTOOL     -1.0          1.0           -1.0          0.041         -22.039       0.026         0.298         -11.357       0.019         0.291         -10.682       0.018         25982.0       0.0           
0.03   0.089  BASICTOOL     -1.0          1.0           -1.0          0.13          -16.197       0.019         0.407         -8.404        0.017         0.395         -7.793        0.016         26986.0       0.0           
0.04   0.089  BASICTOOL     -1.0          1.0           -1.0          0.123         -14.927       0.011         0.411         -7.548        0.009         0.398         -7.379        0.009         35390.0       0.0           
0.05   0.089  BASICTOOL     -1.0          1.0           -1.0          0.194         -14.107       0.01          0.453         -7.168        0.008         0.441         -6.939        0.008         43935.0       0.0           
0.06   0.089  BASICTOOL     -1.0          1.0           -1.0          0.233         -11.622       0.008         0.499         -5.96         0.008         0.485         -5.663        0.007         44014.0       0.0           
0.07   0.089  BASICTOOL     -1.0          1.0           -1.0          0.334         -8.714        0.006         0.575         -4.498        0.007         0.565         -4.216        0.006         44619.0       0.0           
0.08   0.089  BASICTOOL     -1.0          1.0           -1.0          0.377         -6.902        0.005         0.614         -3.521        0.005         0.606         -3.381        0.005         46229.0       0.0           
0.09   0.089  BASICTOOL     -1.0          1.0           -1.0          0.432         -5.519        0.004         0.649         -2.751        0.004         0.648         -2.768        0.004         47564.0       0.0           
0.1    0.089  BASICTOOL     -1.0          1.0           -1.0          0.48          -4.219        0.003         0.68          -2.074        0.004         0.687         -2.145        0.004         49061.0       0.0           
-1     0.09   SCOPA         -1.0          1.0           -1.0          0.559         -1.361        0.0           0.744         -3.035        0.059         0.744         1.674         0.06          49721.0       0.0           
0.0    0.09   BASICTOOL     -1.0          1.0           -1.0          0.026         -22.82        0.027         0.28          -11.742       0.019         0.275         -11.078       0.018         25658.0       0.0           
0.01   0.09   BASICTOOL     -1.0          1.0           -1.0          0.026         -22.82        0.027         0.28          -11.742       0.019         0.275         -11.078       0.018         25658.0       0.0           
0.02   0.09   BASICTOOL     -1.0          1.0           -1.0          0.04          -22.024       0.026         0.293         -11.351       0.019         0.288         -10.673       0.018         25658.0       0.0           
0.03   0.09   BASICTOOL     -1.0          1.0           -1.0          0.129         -16.19        0.019         0.401         -8.428        0.016         0.394         -7.761        0.015         26614.0       0.0           
0.04   0.09   BASICTOOL     -1.0          1.0           -1.0          0.124         -14.908       0.012         0.408         -7.575        0.009         0.398         -7.333        0.009         35069.0       0.0           
0.05   0.09   BASICTOOL     -1.0          1.0           -1.0          0.193         -14.179       0.01          0.45          -7.262        0.008         0.439         -6.917        0.008         43704.0       0.0           
0.06   0.09   BASICTOOL     -1.0          1.0           -1.0          0.232         -11.68        0.008         0.495         -6.034        0.008         0.486         -5.646        0.007         43784.0       0.0           
0.07   0.09   BASICTOOL     -1.0          1.0           -1.0          0.33          -8.808        0.006         0.568         -4.596        0.007         0.565         -4.211        0.006         44361.0       0.0           
0.08   0.09   BASICTOOL     -1.0          1.0           -1.0          0.372         -6.975        0.005         0.609         -3.55         0.005         0.603         -3.424        0.005         46084.0       0.0           
0.09   0.09   BASICTOOL     -1.0          1.0           -1.0          0.427         -5.609        0.004         0.644         -2.828        0.004         0.647         -2.781        0.004         47445.0       0.0           
0.1    0.09   BASICTOOL     -1.0          1.0           0.0           0.477         -4.325        0.003         0.676         -2.175        0.004         0.688         -2.15         0.004         48986.0       0.0           
-1     0.091  SCOPA         -1.0          1.0           -1.0          0.552         -1.402        0.0           0.74          -3.059        0.058         0.741         1.657         0.059         49734.0       0.0           
0.0    0.091  BASICTOOL     -1.0          1.0           -1.0          0.025         -22.997       0.028         0.274         -11.873       0.02          0.27          -11.125       0.018         25195.0       0.0           
0.01   0.091  BASICTOOL     -1.0          1.0           -1.0          0.025         -22.997       0.028         0.274         -11.873       0.02          0.27          -11.125       0.018         25195.0       0.0           
0.02   0.091  BASICTOOL     -1.0          1.0           -1.0          0.038         -22.272       0.027         0.285         -11.513       0.019         0.281         -10.759       0.018         25195.0       0.0           
0.03   0.091  BASICTOOL     -1.0          1.0           -1.0          0.121         -16.462       0.019         0.389         -8.576        0.016         0.385         -7.885        0.015         26151.0       0.0           
0.04   0.091  BASICTOOL     -1.0          1.0           -1.0          0.116         -15.047       0.012         0.399         -7.687        0.009         0.392         -7.36         0.009         34705.0       0.0           
0.05   0.091  BASICTOOL     -1.0          1.0           -1.0          0.184         -14.447       0.01          0.44          -7.475        0.009         0.434         -6.972        0.009         43619.0       0.0           
0.06   0.091  BASICTOOL     -1.0          1.0           -1.0          0.223         -11.953       0.008         0.487         -6.225        0.008         0.479         -5.728        0.008         43694.0       0.0           
0.07   0.091  BASICTOOL     -1.0          1.0           -1.0          0.319         -9.049        0.006         0.561         -4.721        0.007         0.556         -4.327        0.007         44320.0       0.0           
0.08   0.091  BASICTOOL     -1.0          1.0           -1.0          0.362         -7.238        0.005         0.6           -3.689        0.005         0.596         -3.549        0.005         46066.0       0.0           
0.09   0.091  BASICTOOL     -1.0          1.0           -1.0          0.418         -5.785        0.004         0.638         -2.932        0.004         0.639         -2.854        0.004         47398.0       0.0           
0.1    0.091  BASICTOOL     -1.0          1.0           0.0           0.466         -4.464        0.003         0.67          -2.231        0.004         0.678         -2.232        0.004         48976.0       0.0           
-1     0.092  SCOPA         -1.0          1.0           -1.0          0.55          -1.399        0.0           0.739         -3.052        0.058         0.739         1.654         0.059         49695.0       0.0           
0.0    0.092  BASICTOOL     -1.0          1.0           -1.0          0.023         -23.001       0.028         0.273         -11.892       0.02          0.274         -11.11        0.02          24805.0       0.0           
0.01   0.092  BASICTOOL     -1.0          1.0           -1.0          0.023         -23.001       0.028         0.273         -11.892       0.02          0.274         -11.11        0.02          24805.0       0.0           
0.02   0.092  BASICTOOL     -1.0          1.0           -1.0          0.036         -22.293       0.027         0.284         -11.541       0.02          0.286         -10.753       0.019         24805.0       0.0           
0.03   0.092  BASICTOOL     -1.0          1.0           -1.0          0.12          -16.546       0.02          0.388         -8.682        0.017         0.389         -7.864        0.017         25699.0       0.0           
0.04   0.092  BASICTOOL     -1.0          1.0           -1.0          0.114         -15.266       0.012         0.395         -7.81         0.01          0.393         -7.456        0.009         34274.0       0.0           
0.05   0.092  BASICTOOL     -1.0          1.0           -1.0          0.178         -14.669       0.01          0.438         -7.417        0.008         0.426         -7.252        0.008         43204.0       0.0           
0.06   0.092  BASICTOOL     -1.0          1.0           -1.0          0.215         -12.183       0.008         0.482         -6.198        0.008         0.471         -5.985        0.007         43272.0       0.0           
0.07   0.092  BASICTOOL     -1.0          1.0           -1.0          0.311         -9.251        0.007         0.553         -4.742        0.007         0.548         -4.509        0.007         43884.0       0.0           
0.08   0.092  BASICTOOL     -1.0          1.0           -1.0          0.355         -7.433        0.005         0.594         -3.754        0.005         0.591         -3.679        0.005         45685.0       0.0           
0.09   0.092  BASICTOOL     -1.0          1.0           -1.0          0.407         -5.996        0.004         0.632         -2.992        0.004         0.631         -3.004        0.004         47113.0       0.0           
0.1    0.092  BASICTOOL     -1.0          1.0           0.0           0.457         -4.714        0.003         0.664         -2.344        0.004         0.671         -2.37         0.004         48871.0       0.0           
-1     0.093  SCOPA         -1.0          1.0           -1.0          0.541         -1.438        0.0           0.733         -3.085        0.056         0.737         1.647         0.059         49647.0       0.0           
0.0    0.093  BASICTOOL     -1.0          1.0           -1.0          0.023         -23.134       0.029         0.276         -11.949       0.021         0.269         -11.185       0.02          24372.0       0.0           
0.01   0.093  BASICTOOL     -1.0          1.0           -1.0          0.023         -23.134       0.029         0.276         -11.949       0.021         0.269         -11.185       0.02          24372.0       0.0           
0.02   0.093  BASICTOOL     -1.0          1.0           -1.0          0.034         -22.455       0.028         0.286         -11.604       0.021         0.279         -10.851       0.02          24372.0       0.0           
0.03   0.093  BASICTOOL     -1.0          1.0           -1.0          0.115         -16.611       0.02          0.39          -8.669        0.018         0.38          -7.943        0.017         25302.0       0.0           
0.04   0.093  BASICTOOL     -1.0          1.0           -1.0          0.11          -15.372       0.012         0.396         -7.813        0.01          0.385         -7.559        0.009         33834.0       0.0           
0.05   0.093  BASICTOOL     -1.0          1.0           -1.0          0.174         -14.822       0.01          0.433         -7.567        0.009         0.423         -7.255        0.008         43000.0       0.0           
0.06   0.093  BASICTOOL     -1.0          1.0           -1.0          0.212         -12.342       0.009         0.477         -6.357        0.008         0.467         -5.985        0.007         43077.0       0.0           
0.07   0.093  BASICTOOL     -1.0          1.0           -1.0          0.303         -9.424        0.007         0.546         -4.9          0.007         0.545         -4.524        0.007         43731.0       0.0           
0.08   0.093  BASICTOOL     -1.0          1.0           -1.0          0.346         -7.594        0.005         0.588         -3.873        0.005         0.585         -3.721        0.005         45598.0       0.0           
0.09   0.093  BASICTOOL     -1.0          1.0           0.0           0.401         -6.142        0.004         0.626         -3.076        0.004         0.627         -3.066        0.004         47032.0       0.0           
0.1    0.093  BASICTOOL     -1.0          1.0           0.0           0.45          -4.826        0.003         0.658         -2.399        0.004         0.666         -2.427        0.004         48845.0       0.0           
-1     0.094  SCOPA         -1.0          1.0           -1.0          0.54          -1.45         0.0           0.732         -3.086        0.056         0.733         1.636         0.058         49662.0       0.0           
0.0    0.094  BASICTOOL     -1.0          1.0           -1.0          0.023         -23.183       0.029         0.273         -11.928       0.021         0.267         -11.255       0.02          24242.0       0.0           
0.01   0.094  BASICTOOL     -1.0          1.0           -1.0          0.023         -23.183       0.029         0.273         -11.928       0.021         0.267         -11.255       0.02          24242.0       0.0           
0.02   0.094  BASICTOOL     -1.0          1.0           -1.0          0.035         -22.522       0.028         0.283         -11.577       0.021         0.277         -10.945       0.02          24242.0       0.0           
0.03   0.094  BASICTOOL     -1.0          1.0           -1.0          0.113         -16.765       0.02          0.386         -8.705        0.018         0.378         -8.06         0.017         25204.0       0.0           
0.04   0.094  BASICTOOL     -1.0          1.0           -1.0          0.106         -15.542       0.012         0.392         -7.864        0.01          0.381         -7.677        0.01          33745.0       0.0           
0.05   0.094  BASICTOOL     -1.0          1.0           -1.0          0.171         -14.968       0.011         0.43          -7.597        0.009         0.416         -7.37         0.009         42917.0       0.0           
0.06   0.094  BASICTOOL     -1.0          1.0           -1.0          0.207         -12.455       0.009         0.473         -6.384        0.008         0.46          -6.072        0.008         42989.0       0.0           
0.07   0.094  BASICTOOL     -1.0          1.0           -1.0          0.301         -9.52         0.007         0.547         -4.882        0.007         0.538         -4.638        0.007         43628.0       0.0           
0.08   0.094  BASICTOOL     -1.0          1.0           -1.0          0.342         -7.646        0.005         0.585         -3.865        0.005         0.579         -3.78         0.005         45454.0       0.0           
0.09   0.094  BASICTOOL     -1.0          1.0           -1.0          0.397         -6.205        0.004         0.622         -3.102        0.004         0.623         -3.103        0.004         46912.0       0.0           
0.1    0.094  BASICTOOL     -1.0          1.0           0.0           0.447         -4.923        0.003         0.657         -2.433        0.004         0.662         -2.49         0.004         48753.0       0.0           
-1     0.095  SCOPA         -1.0          1.0           -1.0          0.536         -1.468        0.0           0.727         -3.1          0.055         0.734         1.632         0.058         49610.0       0.0           
0.0    0.095  BASICTOOL     -1.0          1.0           -1.0          0.021         -23.299       0.029         0.269         -11.882       0.021         0.258         -11.417       0.02          24037.0       0.0           
0.01   0.095  BASICTOOL     -1.0          1.0           -1.0          0.021         -23.299       0.029         0.269         -11.882       0.021         0.258         -11.417       0.02          24037.0       0.0           
0.02   0.095  BASICTOOL     -1.0          1.0           -1.0          0.033         -22.617       0.029         0.28          -11.556       0.02          0.27          -11.061       0.02          24037.0       0.0           
0.03   0.095  BASICTOOL     -1.0          1.0           -1.0          0.109         -16.942       0.021         0.377         -8.781        0.018         0.37          -8.162        0.017         24914.0       0.0           
0.04   0.095  BASICTOOL     -1.0          1.0           -1.0          0.104         -15.591       0.013         0.387         -7.869        0.01          0.378         -7.722        0.01          33421.0       0.0           
0.05   0.095  BASICTOOL     -1.0          1.0           -1.0          0.166         -15.119       0.011         0.428         -7.616        0.009         0.412         -7.503        0.009         42716.0       0.0           
0.06   0.095  BASICTOOL     -1.0          1.0           -1.0          0.203         -12.632       0.009         0.47          -6.418        0.008         0.457         -6.214        0.008         42791.0       0.0           
0.07   0.095  BASICTOOL     -1.0          1.0           -1.0          0.297         -9.667        0.007         0.541         -4.985        0.007         0.536         -4.682        0.007         43402.0       0.0           
0.08   0.095  BASICTOOL     -1.0          1.0           -1.0          0.338         -7.774        0.005         0.582         -3.951        0.005         0.577         -3.823        0.005         45318.0       0.0           
0.09   0.095  BASICTOOL     -1.0          1.0           -1.0          0.391         -6.312        0.004         0.617         -3.16         0.004         0.622         -3.152        0.004         46827.0       0.0           
0.1    0.095  BASICTOOL     -1.0          1.0           0.0           0.438         -5.066        0.003         0.648         -2.524        0.004         0.659         -2.542        0.004         48751.0       0.0           
-1     0.096  SCOPA         -1.0          1.0           -1.0          0.532         -1.496        0.0           0.726         -3.113        0.055         0.727         1.617         0.057         49606.0       0.0           
0.0    0.096  BASICTOOL     -1.0          1.0           -1.0          0.02          -23.409       0.03          0.267         -12.165       0.022         0.265         -11.244       0.021         23552.0       0.0           
0.01   0.096  BASICTOOL     -1.0          1.0           -1.0          0.02          -23.409       0.03          0.267         -12.165       0.022         0.265         -11.244       0.021         23552.0       0.0           
0.02   0.096  BASICTOOL     -1.0          1.0           -1.0          0.032         -22.746       0.029         0.276         -11.846       0.022         0.275         -10.9         0.021         23552.0       0.0           
0.03   0.096  BASICTOOL     -1.0          1.0           -1.0          0.107         -17.12        0.021         0.374         -8.998        0.019         0.373         -8.122        0.018         24413.0       0.0           
0.04   0.096  BASICTOOL     -1.0          1.0           -1.0          0.101         -15.816       0.013         0.384         -8.024        0.01          0.372         -7.792        0.01          32942.0       0.0           
0.05   0.096  BASICTOOL     -1.0          1.0           -1.0          0.159         -15.393       0.011         0.421         -7.805        0.009         0.404         -7.588        0.009         42560.0       0.0           
0.06   0.096  BASICTOOL     -1.0          1.0           -1.0          0.195         -12.889       0.009         0.464         -6.607        0.008         0.449         -6.282        0.008         42642.0       0.0           
0.07   0.096  BASICTOOL     -1.0          1.0           -1.0          0.286         -9.94         0.007         0.534         -5.138        0.007         0.525         -4.802        0.007         43312.0       0.0           
0.08   0.096  BASICTOOL     -1.0          1.0           -1.0          0.326         -8.038        0.005         0.573         -4.101        0.006         0.566         -3.937        0.005         45181.0       0.0           
0.09   0.096  BASICTOOL     -1.0          1.0           0.0           0.382         -6.546        0.004         0.61          -3.29         0.004         0.609         -3.256        0.004         46752.0       0.0           
0.1    0.096  BASICTOOL     -1.0          1.0           0.0           0.43          -5.231        0.004         0.645         -2.593        0.004         0.648         -2.638        0.004         48720.0       0.0           
-1     0.097  SCOPA         -1.0          1.0           -1.0          0.529         -1.511        0.0           0.727         -3.107        0.055         0.723         1.597         0.056         49563.0       0.0           
0.0    0.097  BASICTOOL     -1.0          1.0           -1.0          0.02          -23.5         0.031         0.263         -12.134       0.023         0.257         -11.366       0.022         23397.0       0.0           
0.01   0.097  BASICTOOL     -1.0          1.0           -1.0          0.02          -23.5         0.031         0.263         -12.134       0.023         0.257         -11.366       0.022         23397.0       0.0           
0.02   0.097  BASICTOOL     -1.0          1.0           -1.0          0.03          -22.924       0.03          0.272         -11.856       0.022         0.266         -11.068       0.021         23397.0       0.0           
0.03   0.097  BASICTOOL     -1.0          1.0           -1.0          0.101         -17.356       0.022         0.367         -9.071        0.02          0.364         -8.285        0.019         24264.0       0.0           
0.04   0.097  BASICTOOL     -1.0          1.0           -1.0          0.095         -15.984       0.013         0.378         -8.075        0.01          0.369         -7.909        0.01          32722.0       0.0           
0.05   0.097  BASICTOOL     -1.0          1.0           -1.0          0.154         -15.55        0.011         0.413         -7.941        0.009         0.401         -7.609        0.009         42315.0       0.0           
0.06   0.097  BASICTOOL     -1.0          1.0           -1.0          0.188         -13.027       0.009         0.456         -6.704        0.008         0.445         -6.323        0.008         42399.0       0.0           
0.07   0.097  BASICTOOL     -1.0          1.0           -1.0          0.28          -10.05        0.007         0.529         -5.201        0.007         0.521         -4.848        0.007         43041.0       0.0           
0.08   0.097  BASICTOOL     -1.0          1.0           0.0           0.321         -8.145        0.005         0.57          -4.152        0.006         0.562         -3.993        0.005         44991.0       0.0           
0.09   0.097  BASICTOOL     -1.0          1.0           0.0           0.378         -6.643        0.004         0.609         -3.341        0.005         0.605         -3.301        0.005         46628.0       0.0           
0.1    0.097  BASICTOOL     -1.0          1.0           0.0           0.428         -5.309        0.004         0.644         -2.613        0.004         0.645         -2.696        0.004         48649.0       0.0           
-1     0.098  SCOPA         -1.0          1.0           -1.0          0.523         -1.544        0.0           0.725         -3.116        0.055         0.716         1.572         0.055         49553.0       0.0           
0.0    0.098  BASICTOOL     -1.0          1.0           -1.0          0.017         -23.564       0.031         0.26          -12.246       0.023         0.258         -11.318       0.022         23023.0       0.0           
0.01   0.098  BASICTOOL     -1.0          1.0           -1.0          0.017         -23.564       0.031         0.26          -12.246       0.023         0.258         -11.318       0.022         23023.0       0.0           
0.02   0.098  BASICTOOL     -1.0          1.0           -1.0          0.028         -22.961       0.03          0.27          -11.946       0.023         0.267         -11.015       0.022         23023.0       0.0           
0.03   0.098  BASICTOOL     -1.0          1.0           -1.0          0.1           -17.43        0.022         0.366         -9.131        0.02          0.361         -8.299        0.019         23918.0       0.0           
0.04   0.098  BASICTOOL     -1.0          1.0           -1.0          0.093         -16.116       0.014         0.38          -8.111        0.011         0.361         -8.004        0.01          32323.0       0.0           
0.05   0.098  BASICTOOL     -1.0          1.0           -1.0          0.15          -15.724       0.011         0.413         -8.006        0.01          0.393         -7.718        0.009         42029.0       0.0           
0.06   0.098  BASICTOOL     -1.0          1.0           -1.0          0.184         -13.257       0.009         0.456         -6.79         0.009         0.435         -6.467        0.008         42127.0       0.0           
0.07   0.098  BASICTOOL     -1.0          1.0           -1.0          0.271         -10.305       0.007         0.528         -5.298        0.008         0.507         -5.007        0.007         42789.0       0.0           
0.08   0.098  BASICTOOL     -1.0          1.0           -1.0          0.311         -8.362        0.006         0.566         -4.275        0.006         0.551         -4.087        0.006         44725.0       0.0           
0.09   0.098  BASICTOOL     -1.0          1.0           -1.0          0.364         -6.88         0.005         0.603         -3.465        0.005         0.593         -3.415        0.005         46443.0       0.0           
